date,hits,words,shows,shows_with_hits,density_per_1000
2025-04-02,0,79540,24,0,0.000000
2025-04-03,0,78668,24,0,0.000000
2025-04-04,1,76961,24,1,0.012994
2025-04-05,2,84729,24,1,0.023605
2025-04-06,1,77892,24,1,0.012838
2025-04-07,0,81523,24,0,0.000000
2025-04-08,0,87490,24,0,0.000000
2025-04-09,0,92083,24,0,0.000000
2025-04-10,0,85131,24,0,0.000000
2025-04-11,0,92173,24,0,0.000000
2025-04-12,0,85939,24,0,0.000000
2025-04-13,0,79070,24,0,0.000000
2025-04-14,0,79511,24,0,0.000000
2025-04-15,0,83437,24,0,0.000000
2025-04-16,0,84385,24,0,0.000000
2025-04-17,0,87554,24,0,0.000000
2025-04-18,0,73284,21,0,0.000000
2025-04-19,8,91012,24,3,0.087900
2025-04-20,3,86158,24,1,0.034820
2025-04-21,2,80841,24,2,0.024740
2025-04-22,0,80815,24,0,0.000000
2025-04-23,2,89419,24,2,0.022367
2025-04-24,1,85555,24,1,0.011688
2025-04-25,0,87782,24,0,0.000000
2025-04-26,3,85322,22,2,0.035161
2025-04-27,0,78391,24,0,0.000000
2025-04-28,0,80870,24,0,0.000000
2025-04-29,2,84403,24,2,0.023696
2025-04-30,0,95120,24,0,0.000000
2025-05-01,0,83399,24,0,0.000000
2025-05-02,0,89084,24,0,0.000000
2025-05-03,0,89406,24,0,0.000000
2025-05-04,0,79177,24,0,0.000000
2025-05-05,0,77269,24,0,0.000000
2025-05-06,0,77529,24,0,0.000000
2025-05-07,0,83594,24,0,0.000000
2025-05-08,19,81114,23,2,0.234238
2025-05-09,0,82293,24,0,0.000000
2025-05-10,2,91850,24,2,0.021775
2025-05-11,0,73994,24,0,0.000000
2025-05-12,0,89430,24,0,0.000000
2025-05-13,5,82644,24,1,0.060500
2025-05-14,3,81461,23,3,0.036827
2025-05-15,1,85692,24,1,0.011670
2025-05-16,0,85809,23,0,0.000000
2025-05-17,2,87225,24,1,0.022929
2025-05-18,2,78288,24,1,0.025547
2025-05-19,3,80539,24,2,0.037249
2025-05-20,6,82214,24,2,0.072980
2025-05-21,2,84999,24,2,0.023530
2025-05-22,0,87277,24,0,0.000000
2025-05-23,0,91004,24,0,0.000000
2025-05-24,3,91724,24,2,0.032707
2025-05-25,0,79363,24,0,0.000000
2025-05-26,0,72886,24,0,0.000000
2025-05-27,0,86150,24,0,0.000000
2025-05-28,13,84926,23,5,0.153074
2025-05-29,5,85956,24,3,0.058169
2025-05-30,4,83534,24,2,0.047885
2025-05-31,0,85627,24,0,0.000000
2025-06-01,15,81208,24,3,0.184711
2025-06-02,0,89656,24,0,0.000000
2025-06-03,0,89070,24,0,0.000000
2025-06-04,0,77937,24,0,0.000000
2025-06-05,9,82554,24,4,0.109020
2025-06-06,28,82332,24,7,0.340086
2025-06-07,8,90517,24,6,0.088381
2025-06-08,6,82644,24,2,0.072601
2025-06-09,0,92604,24,0,0.000000
2025-06-10,3,94912,24,3,0.031608
2025-06-11,2,97796,24,2,0.020451
2025-06-12,1,93411,24,1,0.010705
2025-06-13,1,81152,19,1,0.012323
2025-06-14,0,95677,24,0,0.000000
2025-06-15,0,89322,24,0,0.000000
2025-06-16,0,90329,24,0,0.000000
2025-06-17,0,96596,24,0,0.000000
2025-06-18,0,93913,24,0,0.000000
2025-06-19,0,95919,24,0,0.000000
2025-06-20,0,87883,24,0,0.000000
2025-06-21,0,91915,24,0,0.000000
2025-06-22,3,99231,24,3,0.030232
2025-06-23,1,92691,24,1,0.010789
2025-06-24,2,88927,24,2,0.022490
2025-06-25,0,96330,24,0,0.000000
2025-06-26,0,89413,24,0,0.000000
2025-06-27,0,88574,24,0,0.000000
2025-06-28,0,91216,24,0,0.000000
2025-06-29,0,95017,24,0,0.000000
2025-06-30,3,93427,24,3,0.032111
2025-07-01,0,95333,24,0,0.000000
2025-07-02,0,97403,24,0,0.000000
2025-07-03,0,95227,24,0,0.000000
2025-07-04,0,95894,23,0,0.000000
2025-07-05,0,81953,18,0,0.000000
2025-07-06,0,71224,24,0,0.000000
2025-07-07,17,75040,24,3,0.226546
2025-07-08,30,85589,24,6,0.350512
2025-07-09,14,82843,24,7,0.168994
2025-07-10,9,79595,24,5,0.113072
2025-07-11,7,83728,24,6,0.083604
2025-07-12,9,84602,24,4,0.106380
2025-07-13,47,79787,24,12,0.589068
2025-07-14,12,77812,24,3,0.154218
2025-07-15,15,88529,24,4,0.169436
2025-07-16,25,83230,24,10,0.300372
2025-07-17,58,86436,24,10,0.671017
2025-07-18,26,89623,24,9,0.290104
2025-07-19,11,90440,24,6,0.121628
2025-07-20,19,74023,24,9,0.256677
2025-07-21,2,82535,24,1,0.024232
2025-07-22,12,93181,24,4,0.128782
2025-07-23,13,93045,24,3,0.139717
2025-07-24,33,86808,24,11,0.380149
2025-07-25,14,86217,24,11,0.162381
2025-07-26,13,89999,24,6,0.144446
2025-07-27,16,75567,24,7,0.211733
2025-07-28,6,77184,24,4,0.077736
2025-07-29,1,95343,21,1,0.010488
2025-07-30,0,82209,24,0,0.000000
2025-07-31,2,85735,24,2,0.023328
2025-08-01,2,81595,24,2,0.024511
2025-08-02,2,82094,24,2,0.024362
2025-08-03,12,75688,24,8,0.158546
2025-08-04,7,78101,24,3,0.089628
2025-08-05,20,86517,24,7,0.231168
2025-08-06,20,86733,24,8,0.230593
2025-08-07,0,87151,24,0,0.000000
2025-08-08,3,89095,24,3,0.033672
2025-08-09,8,83129,24,6,0.096236
2025-08-10,7,77397,24,5,0.090443
2025-08-11,9,83451,24,5,0.107848
2025-08-12,10,80804,24,5,0.123756
2025-08-13,3,89159,24,3,0.033648
2025-08-14,1,90804,24,1,0.011013
2025-08-15,0,91021,24,0,0.000000
2025-08-16,0,98317,24,0,0.000000
2025-08-17,1,76630,23,1,0.013050
2025-08-18,10,89931,24,3,0.111196
2025-08-19,0,88325,24,0,0.000000
2025-08-20,1,94544,24,1,0.010577
2025-08-21,0,93956,24,0,0.000000
2025-08-22,40,89252,24,5,0.448169
2025-08-23,17,90259,24,4,0.188347
2025-08-24,8,83060,24,3,0.096316
2025-08-25,5,89098,24,2,0.056118
2025-08-26,0,89495,24,0,0.000000
2025-08-27,0,82296,24,0,0.000000
2025-08-28,1,85399,24,1,0.011710
2025-08-29,0,78081,24,0,0.000000
2025-08-30,0,87791,24,0,0.000000
2025-08-31,1,61432,21,1,0.016278
2025-09-01,4,77500,24,4,0.051613
2025-09-02,16,87450,24,7,0.182962
2025-09-03,23,82714,24,6,0.278067
2025-09-04,2,86238,24,1,0.023192
2025-09-05,2,84902,24,2,0.023557
2025-09-06,0,80400,24,0,0.000000
2025-09-07,6,75772,24,4,0.079185
2025-09-08,0,77940,24,0,0.000000
2025-09-09,5,84922,24,2,0.058878
2025-09-10,0,88660,24,0,0.000000
2025-09-11,1,97549,22,1,0.010251
2025-09-12,1,92084,22,1,0.010860
2025-09-13,0,92101,24,0,0.000000
2025-09-14,4,81387,24,1,0.049148
2025-09-15,0,81568,24,0,0.000000
2025-09-16,19,90134,24,5,0.210797
2025-09-17,3,89325,24,2,0.033585
2025-09-18,0,86334,24,0,0.000000
2025-09-19,2,78852,24,1,0.025364
2025-09-20,0,83872,24,0,0.000000
2025-09-21,0,81701,21,0,0.000000
2025-09-22,0,82760,24,0,0.000000
2025-09-23,0,87352,24,0,0.000000
2025-09-24,0,87383,24,0,0.000000
2025-09-25,0,89125,24,0,0.000000
2025-09-26,4,94348,24,2,0.042396
2025-09-27,1,86988,24,1,0.011496
2025-09-28,3,77045,24,3,0.038938
2025-09-29,0,87813,24,0,0.000000
2025-09-30,0,95043,24,0,0.000000
2025-10-01,0,90189,24,0,0.000000
2025-10-02,5,86953,24,3,0.057502
2025-10-03,1,93346,24,1,0.010713
2025-10-04,0,88362,24,0,0.000000
2025-10-05,2,80770,24,1,0.024762
2025-10-06,1,81229,24,1,0.012311
2025-10-07,1,95955,24,1,0.010422
2025-10-08,0,90031,24,0,0.000000
2025-10-09,0,96503,24,0,0.000000
2025-10-10,0,96063,24,0,0.000000
2025-10-11,0,97761,24,0,0.000000
2025-10-12,0,86008,24,0,0.000000
2025-10-13,0,92963,24,0,0.000000
2025-10-14,0,95062,24,0,0.000000
2025-10-15,2,88161,24,1,0.022686
2025-10-16,0,91486,24,0,0.000000
2025-10-17,3,92196,24,2,0.032539
2025-10-18,2,91398,24,2,0.021882
2025-10-19,3,86072,24,2,0.034855
2025-10-20,0,90478,24,0,0.000000
2025-10-21,4,94239,24,2,0.042445
